应用,事件,数据生成时间(客户端时间),数据接收时间(服务器时间),延迟上报状态,日志信息
100116,reportItem,2021-10-24 15:52:44 ,2021-10-24 15:52:44 ,0,"{""date"":""24/Oct/2021:15:52:44 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":20,""itemId_type_name"":""energy"",""method"":""petDragonReward"",""os"":0,""level"":15,""remain"":25,""change"":5,""count"":5,""type"":1,""clientTime"":1635061964,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""1003"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635061964},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061964}}}"
100116,reportEnergy,2021-10-24 15:52:44 ,2021-10-24 15:52:44 ,0,"{""date"":""24/Oct/2021:15:52:44 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportEnergy"",""action"":""customevent"",""id"":10,""params"":{""method"":""petDragonReward"",""os"":0,""level"":15,""remain"":25,""change"":5,""count"":5,""type"":1,""clientTime"":1635061964,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635061964},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061964}}}"
100116,reportItem,2021-10-24 15:52:44 ,2021-10-24 15:52:44 ,0,"{""date"":""24/Oct/2021:15:52:44 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":0,""itemId_type_name"":""energy_item"",""method"":""petDragonReward"",""os"":0,""level"":15,""remain"":1,""change"":1,""count"":1,""type"":1,""clientTime"":1635061964,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""10004"",""subMethod"":"""",""itemId_type_id"":10,""playerid"":""n61jub"",""ts"":1635061964},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061964}}}"
100116,front_reportItem,2021-10-24 15:52:40 ,2021-10-24 15:52:41 ,0,"{""date"":""24/Oct/2021:07:52:41 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""itemId_type_name"":""item_2001"",""method"":""clearObstacle"",""level"":""15"",""remain"":""5359"",""change"":""6"",""count"":""6"",""type"":""1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""2001"",""ts"":""1635061960"",""playerid"":""n61jub"",""itemId_type_id"":""2""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635061960""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 15:52:40 ,2021-10-24 15:52:41 ,0,"{""date"":""24/Oct/2021:07:52:41 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""itemId_type_name"":""energy"",""method"":""clearObstacle"",""level"":""15"",""remain"":""20"",""change"":""-14"",""count"":""14"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""1003"",""ts"":""1635061960"",""playerid"":""n61jub"",""itemId_type_id"":""1""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635061960""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 15:52:40 ,2021-10-24 15:52:40 ,0,"{""date"":""24/Oct/2021:15:52:40 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5353,""itemId_type_name"":""normal_material"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":5358,""change"":5,""count"":5,""type"":1,""clientTime"":1635061958,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635061960},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061960}}}"
100116,reportEnergy,2021-10-24 15:52:40 ,2021-10-24 15:52:40 ,0,"{""date"":""24/Oct/2021:15:52:40 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportEnergy"",""action"":""customevent"",""id"":10,""params"":{""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":20,""change"":-14,""count"":14,""type"":-1,""clientTime"":1635061958,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635061960},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061960}}}"
100116,reportItem,2021-10-24 15:52:40 ,2021-10-24 15:52:40 ,0,"{""date"":""24/Oct/2021:15:52:40 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5358,""itemId_type_name"":""normal_material"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":5359,""change"":1,""count"":1,""type"":1,""clientTime"":1635061958,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635061960},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061960}}}"
100116,clear_obstacle,2021-10-24 15:52:40 ,2021-10-24 15:52:40 ,0,"{""date"":""24/Oct/2021:15:52:40 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""clear_obstacle"",""action"":""customevent"",""id"":51,""params"":{""consumeCount"":14,""os"":0,""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""consumeId"":""1003"",""buffId"":"""",""obstacleDrop"":[[""2001"",6]],""sceneId"":""10"",""obstacleId"":""103504"",""remainingDurable"":0.0,""playerid"":""n61jub"",""ts"":1635061960},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061960}}}"
100116,reportItem,2021-10-24 15:52:40 ,2021-10-24 15:52:40 ,0,"{""date"":""24/Oct/2021:15:52:40 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":34,""itemId_type_name"":""energy"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":20,""change"":-14,""count"":14,""type"":-1,""clientTime"":1635061958,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""1003"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635061960},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061960}}}"
100116,building_repair_level,2021-10-24 15:52:33 ,2021-10-24 15:52:35 ,0,"{""date"":""24/Oct/2021:07:52:35 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""building_repair_level"",""action"":""customevent"",""id"":""building_repair_level"",""params"":{""cloudStatus"":""1"",""level"":""15"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""buildingId"":""340"",""itemStatus"":""0"",""buildingLevel"":""1"",""sceneId"":""10"",""taskStatus"":""1"",""buildingStatus"":""1"",""ts"":""1635061953"",""playerid"":""n61jub""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635061953""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 15:52:33 ,2021-10-24 15:52:35 ,0,"{""date"":""24/Oct/2021:07:52:35 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""itemId_type_name"":""gold"",""method"":""missionReward"",""level"":""15"",""remain"":""24151"",""change"":""150"",""count"":""150"",""type"":""1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""1002"",""ts"":""1635061953"",""playerid"":""n61jub"",""itemId_type_id"":""1""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635061953""}},""user_agent"":""android""}"
100116,get_mission_reward,2021-10-24 15:52:34 ,2021-10-24 15:52:34 ,0,"{""date"":""24/Oct/2021:15:52:34 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""get_mission_reward"",""action"":""customevent"",""id"":50,""params"":{""os"":0,""level"":15,""sceneId"":""10"",""missionReward"":[[""1000"",300],[""1002"",150]],""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""taskId"":""Mission10_004B2NewFindings"",""playerid"":""n61jub"",""ts"":1635061954},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061954}}}"
100116,reportGold,2021-10-24 15:52:34 ,2021-10-24 15:52:34 ,0,"{""date"":""24/Oct/2021:15:52:34 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportGold"",""action"":""customevent"",""id"":8,""params"":{""method"":""missionReward"",""os"":0,""level"":15,""remain"":24151,""change"":150,""count"":150,""type"":1,""clientTime"":1635061954,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635061954},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061954}}}"
100116,reportItem,2021-10-24 15:52:34 ,2021-10-24 15:52:34 ,0,"{""date"":""24/Oct/2021:15:52:34 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":24001,""itemId_type_name"":""coin"",""method"":""missionReward"",""os"":0,""level"":15,""remain"":24151,""change"":150,""count"":150,""type"":1,""clientTime"":1635061954,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""1002"",""subMethod"":""Mission10_004B2NewFindings"",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635061954},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061954}}}"
100116,reportExp,2021-10-24 15:52:34 ,2021-10-24 15:52:34 ,0,"{""date"":""24/Oct/2021:15:52:34 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportExp"",""action"":""customevent"",""id"":11,""params"":{""method"":""missionReward"",""os"":0,""level"":15,""remain"":8890,""change"":300,""count"":300,""type"":1,""clientTime"":1635061954,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635061954},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061954}}}"
100116,dragon_clear_obstacle,2021-10-24 15:52:27 ,2021-10-24 15:52:27 ,0,"{""date"":""24/Oct/2021:15:52:27 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""dragon_clear_obstacle"",""action"":""customevent"",""id"":52,""params"":{""os"":0,""level"":15,""consumeEnergy"":1,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""dragonId"":2087,""obstacleDrop"":[[""2001"",4],[""15001"",1]],""sceneId"":""10"",""obstacleId"":""1300901"",""remainingDurable"":0.0,""playerid"":""n61jub"",""ts"":1635061947},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061947}}}"
100116,dragon_clear_obstacle,2021-10-24 15:52:26 ,2021-10-24 15:52:26 ,0,"{""date"":""24/Oct/2021:15:52:26 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""dragon_clear_obstacle"",""action"":""customevent"",""id"":52,""params"":{""os"":0,""level"":15,""consumeEnergy"":1,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""dragonId"":2049,""obstacleDrop"":[[""2001"",3],[""15001"",1]],""sceneId"":""10"",""obstacleId"":""1300901"",""remainingDurable"":1.0,""playerid"":""n61jub"",""ts"":1635061946},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635061946}}}"
100116,mainUI_button,2021-10-24 15:52:24 ,2021-10-24 15:52:25 ,0,"{""date"":""24/Oct/2021:07:52:25 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""mainUI_button"",""action"":""customevent"",""id"":""mainUI_button"",""params"":{""buttonName"":""Task"",""level"":""15"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""ts"":""1635061944"",""playerid"":""n61jub""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635061944""}},""user_agent"":""android""}"
100116,end_drama,2021-10-24 15:52:19 ,2021-10-24 15:52:20 ,0,"{""date"":""24/Oct/2021:07:52:20 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""end_drama"",""action"":""customevent"",""id"":""end_drama"",""params"":{""level"":""15"",""dramaTime"":""17"",""name"":""zone10_004B2NewFindings"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""ts"":""1635061939"",""playerid"":""n61jub""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635061939""}},""user_agent"":""android""}"
